book_name,book_author,book_author_link,book_name_link,edit_status,book_category,book_tags,book_total_words,book_count_recommends,book_total_clicks,book_summary,book_catalogue_link
转生异界从挨打开始,风阎王,http://home.zongheng.com/show/userInfo/49978871.html,http://book.zongheng.com/book/1194646.html,连载中,奇幻玄幻,"扮猪吃虎,升级",500000,2450000,49960000,重生异界，尚且懵懂的主角还不知道发生什么事情，脑海里想起一个声音，【面对殴打，你应该做什么？一、奋起反击，控制住腿，用腰间的匕首扎进去二、向周围的人呼救，寻求他人的帮助三、挨打（获得‘黑玉膏’*1）】【对方竟然累了，这个时候你应该，一、等对方恢复，继续挨揍二、挣扎起身，离开三、破口大骂（获得低阶功法‘强身术’）*1】他才惊觉自己觉醒了系统，可别人的系统都是装逼打脸，他的系统却是打他的脸，说好的辅助主c，变成了肉，，,http://book.zongheng.com/showchapter/1194646.html
非常房产销售员,静默思,http://home.zongheng.com/show/userInfo/50113018.html,http://book.zongheng.com/book/801380.html,连载中,科幻游戏,"末世,异世,异能者,惊悚",510000,11050000,11000,什么是房产？小如二层房宅，大可维度空间！售楼员最重要什么？能有命完成房产调查，能有实力带领客户完成房产推售。这是个不一样的异界，与我们现实相反，客户来源公司包，房产资料销售查！这是异世，别被认知限制想象。宇宙是最大舞台，历史背靠末世前夕。种种诡异，种种神秘，都在诉说着未知的降临。,http://book.zongheng.com/showchapter/801380.html
泰坦利刃,道道琴,http://home.zongheng.com/show/userInfo/53860807.html,http://book.zongheng.com/book/1216713.html,连载中,奇幻玄幻,"热血,爽文,异世",201000,0,1020000,传说的女神，幻想的篇章，残酷的世界……为生存而战，或为了未来，甚至意志和决心……失去的去勇敢争取，美好的去坚持守护，没有的去努力创造……这是丢失篇章，也是幻想的神话，守护本心迈向梦想……,http://book.zongheng.com/showchapter/1216713.html
玄能纪元,沐梓晓龙,http://home.zongheng.com/show/userInfo/53143418.html,http://book.zongheng.com/book/1127016.html,连载中,科幻游戏,"机甲,热血,末日,丧尸",903000,15490000,73730000,当高等文明的科技繁衍到巅峰。迈入到新的纪元历程。玄能纪元历001年，借助庞大的宇宙资源能量合成改造系统。高等文明的智慧生物，掌握了宇宙中不该被觊觎的玄能。从此宇宙中开始频繁出现虫洞，导致时空错乱，平行世界相连！被高等文明控制的宇宙暗物质暗能量，犹如细菌病毒，开始蔓延到宇宙的各个时空！威胁程度足以波及到整个宇宙空间的浩劫随之而来……,http://book.zongheng.com/showchapter/1127016.html
重启1991,求知若渴,http://home.zongheng.com/show/userInfo/53820619.html,http://book.zongheng.com/book/1211652.html,连载中,都市娱乐,"重生,穿越,种田",43000,0,1710000,前世，痛失女友！看百亿大佬重生如何快意人生！,http://book.zongheng.com/showchapter/1211652.html
全球反击,陈宝器,http://home.zongheng.com/show/userInfo/53681370.html,http://book.zongheng.com/book/1195792.html,连载中,科幻游戏,"末世,救亡,外星入侵,生化",719000,1470000,31250000,大灾变过后，隔离墙将废土分成了两个世界，人类的过往被尘封，世界一塌糊涂，当外星文明蠢蠢欲动，人类命运又当何去何从？在浩劫面前，只有团结一致方存一线生机，自此，人类走上了找寻救亡的道路,http://book.zongheng.com/showchapter/1195792.html
星途,江如是,http://home.zongheng.com/show/userInfo/52487043.html,http://book.zongheng.com/book/1198859.html,连载中,科幻游戏,"重生,机甲,争霸,升级",360000,4970000,41780000,星际时代，热武器当道。云齐光身怀独特的辅助系统。且看他如何摘星、射月、开启一场绚烂至极的星空之旅。,http://book.zongheng.com/showchapter/1198859.html
我可以提纯万物,迷路小孩,http://home.zongheng.com/show/userInfo/53715836.html,http://book.zongheng.com/book/1198477.html,连载中,奇幻玄幻,"爽文,穿越,法宝,轻小说",666000,10000,84630000,想要变强需要刻苦修炼吗？答案当然不是了，其实只要剔除杂质就可以，比如低级功法。成功剔除杂质，就变成高级的了，体质太差没办法修炼，在我这里不存在的。看着别人努力变强，付出了汗水和时间，他陷入了沉思之中。,http://book.zongheng.com/showchapter/1198477.html
创世血瞳,若水三秋酱,http://home.zongheng.com/show/userInfo/52718720.html,http://book.zongheng.com/book/1147545.html,连载中,奇幻玄幻,"热血,爽文,异界,半神半龙",1291000,86930000,259000,以血之瞳，继创世之力，屠龙？不过弹指间！【交流群：760937672】,http://book.zongheng.com/showchapter/1147545.html
星海剑尊,诸葛青风,http://home.zongheng.com/show/userInfo/52808128.html,http://book.zongheng.com/book/1072511.html,连载中,武侠仙侠,"热血,爽文,升级,异世",3562000,45000,824000,苍茫星海，仗剑独行，遇不平事，一剑斩之！……,http://book.zongheng.com/showchapter/1072511.html
紫塞秋风,刺客的野望,http://home.zongheng.com/show/userInfo/52876135.html,http://book.zongheng.com/book/1196265.html,连载中,历史军事,"争霸,末世",352000,12000,44000,刀剑出鞘，厮杀伴着风声呼啸，战马鸣叫铁蹄如潮。梦里河山已破碎风雨飘摇，豪气震长天不负家国荣耀。狂风吹煞遍地枯草，荒冢飞沙连营吹角。我自感叹古来征人旋返多少......,http://book.zongheng.com/showchapter/1196265.html
我真不想当宰相啊,斓君,http://home.zongheng.com/show/userInfo/53842207.html,http://book.zongheng.com/book/1214874.html,连载中,历史军事,"爽文,穿越,生活,种田",196000,10000,12650000,不幸穿越过来....什么开局送老婆?她竟然也是穿越过来的！上一世太苦，这一世只想做一个山中闲人......皇帝却求着我做丞相....享清福不在为官，只要囊有钱，仓有粟，腹有诗书气，山中也是宰相.....,http://book.zongheng.com/showchapter/1214874.html
万界军武商,茶油豆腐,http://home.zongheng.com/show/userInfo/47855695.html,http://book.zongheng.com/book/879046.html,连载中,科幻游戏,"穿越,热血,爽文,升级",1117000,3840000,22000,扣扣群:817138704各位老板，各位老板，各位老板这边看。本店售卖各种现代化未来武器，小到子弹大到死星。专业安装木星轨道炮100年，高空擦除卫星灰尘作业，接受核弹抛光，洲际导弹加燃油，机械化改造地核。PS:这是一本搞事情的小说，后期要硬刚主神的。,http://book.zongheng.com/showchapter/879046.html
太初仙帝,少演,http://home.zongheng.com/show/userInfo/53015795.html,http://book.zongheng.com/book/1208119.html,连载中,奇幻玄幻,"热血,爽文,争霸,废柴流",332000,8090000,47660000,如有一剑，碎天！裂地！破苍穹！如有一刀，颠山！倒海！乱日月！吾乃莫天仇！万古千世第一人！,http://book.zongheng.com/showchapter/1208119.html
南唐大官人,腊月的十七,http://home.zongheng.com/show/userInfo/53708323.html,http://book.zongheng.com/book/1197399.html,连载中,历史军事,"爽文,穿越,扮猪吃虎,争霸",271000,310000,90060000,一梦回到南唐，开局调戏嫂嫂，旋即族谱除名……好不容易来到古代，军国大事先往后稍一稍。让我想想，这个年头，李煜还没有娶小周后吧，那我就不客气了。什么？教坊副使的妹妹要倒贴，蜀国公主要做小，还有那个退我婚的未婚妻十分后悔？甚至未来的辽国萧太后，御驾亲征只为见我一面……拜托，别这么迷恋我，现在的你还是个萝莉啊！唉，做个安静的大官人，真难！！！,http://book.zongheng.com/showchapter/1197399.html
全民高武：我在武修堆里学修仙,非洲黑煤球,http://home.zongheng.com/show/userInfo/17527528.html,http://book.zongheng.com/book/1221513.html,连载中,奇幻玄幻,"扮猪吃虎,升级,修真",28000,0,420000,苦逼的上班族陆宇，在一次机缘巧合下，获得了上界仙人留下的传承秘宝，开启了搞怪的修仙之路。陆宇:说好的灵气复苏呢？怎么来了个元力复苏，坑爹呢？就这样，新时代开幕了，人类在元力复苏下，开启了全民修武时代，而选择了修仙的陆宇则藏在一群武修中猥琐发育，踏上了漫漫登仙路。,http://book.zongheng.com/showchapter/1221513.html
羲和,君兮怀,http://home.zongheng.com/show/userInfo/53691770.html,http://book.zongheng.com/book/1221740.html,连载中,武侠仙侠,古典仙侠,11000,0,110000,。。。,http://book.zongheng.com/showchapter/1221740.html
踏路追仙传,念鱼儿,http://home.zongheng.com/show/userInfo/51025910.html,http://book.zongheng.com/book/879547.html,连载中,武侠仙侠,"古典仙侠,生活,热血,爽文",2242000,32290000,116000,踏追仙之路，握紫玉葫芦，破修行之桎梏，跨天道而飞升。书友群:809664618,http://book.zongheng.com/showchapter/879547.html
天启大陆之三界演义,语道语禅,http://home.zongheng.com/show/userInfo/27430488.html,http://book.zongheng.com/book/1185326.html,连载中,奇幻玄幻,"穿越,异世,爽文,热血",530000,6350000,19000000,天，开启之地，人与妖共存之时代；九十九重天，天地人三界演义开启之时。……明哲，一名穿越者；她，就是一个“无灵力、无经脉、无丹田”的三无人员；但是她的周围有一群追随者，他们一起慢慢长大。……凌喧：明哲，我会一辈子守护着你，如果不够，那就两辈子、三辈子……莫风：二姐，三弟请求出战。五爪小龙：小主人，你答应帮我找的媳妇呢？甲逗乙逗：四海龙王在此，何人敢动我家主人。巴穆：师父，多宝如来是何人？我为何要成为多宝如来啊？阿陀女：师父，我何德何能成为慈祥的女菩萨？乌七：乌灵战士起誓，乌灵一族不灭，誓死保护主人安危。地藏：少主，地狱不空，誓不成佛！姜寅：老祖宗，封神台易登，但要下来，那可不简单。老祖宗，我好像没有得罪您吧！……天宫之上皇甫麒麟：“母亲大人，那颗明亮的星球在复苏了，我们就叫她天启星吧！”明哲：“麒麟儿，那将会是一颗蓝色的星球，我们就叫她蓝星吧！”,http://book.zongheng.com/showchapter/1185326.html
修行，从变成反派开始,奇红,http://home.zongheng.com/show/userInfo/53962620.html,http://book.zongheng.com/book/1221959.html,连载中,奇幻玄幻,"热血,无限流,搞笑,异世",34850000,0,40000,我变强了，但也变黑了！,http://book.zongheng.com/showchapter/1221959.html
超凡之声,李负,http://home.zongheng.com/show/userInfo/53797381.html,http://book.zongheng.com/book/1208897.html,连载中,科幻游戏,"重生,英雄无敌,异世",310000,7860000,13000,何为超凡，超凡又为何是超凡究竟我们身处何界是紧靠极光，还是毗邻朝阳又或是在昼夜的平分线等待着最终的审判日,http://book.zongheng.com/showchapter/1208897.html
大叔凶猛,雪夜孤狼,http://home.zongheng.com/show/userInfo/51625973.html,http://book.zongheng.com/book/1127863.html,连载中,都市娱乐,"热血,重生,爽文,兵王",1362000,13000,682000,不要这么悲催的穿越啊！人家穿越不是皇帝王爷就是王侯将相，不是文人骚客就是纨绔少爷，不是废柴逆袭，就是上门女婿逆转人生，好歹年轻也行啊，可他，一代兵王龙宇，却穿到一个一事无成的三十五六岁的肥胖大叔身上，而且身体超级糟糠，高血压、高血脂、高血糖、高胆固醇、高尿酸痛风，还有冠心病……当柴烧都没人愿意要。爱人走了，没车没房没工作没颜值，还因最丢人的强J未遂做过三年大牢，进过二十次拘留所，吃喝嫖赌抽坑蒙拐骗偷十项全能，还继承了穿越男主角最悲催的元素，父母双亡，穷困潦倒。看浪大叔怎样逆转人生，到达人生巅峰。本书又名《浪叔回头》，《大器晚成》。,http://book.zongheng.com/showchapter/1127863.html
术法界限,不被接受的小怪兽,http://home.zongheng.com/show/userInfo/53787487.html,http://book.zongheng.com/book/1207759.html,连载中,奇幻玄幻,"热血,爽文,穿越,异世",252000,1030000,6400000,我叫阿坤，是一名灵魂穿越者。嗯！因为是灵魂穿越，所以我没有躯体，寄宿在一个脑子比较轴的宿主身上。对咯，这本书的主角虽然不是我，但是我一定会在重要的节点，抢很多戏份。这里还是说一下，我阿坤，是经过特殊培训，持证上岗的鬼魂，所以大家不要害怕，我不咬人的...,http://book.zongheng.com/showchapter/1207759.html
叶雨清荷,慕容麦客,http://home.zongheng.com/show/userInfo/53909987.html,http://book.zongheng.com/book/1217678.html,连载中,都市娱乐,"生活,轻小说",161000,0,3730000,人生处处总相逢，无道有缘亦有缘。我问高山：何为缘？高山说：等她千年。我说：人生短短数十载，那岂不人生无缘？高山说：日落月起，斗转星移，光阴之外即千年，过了今夜雨，明月圆，亦是缘解缘到。,http://book.zongheng.com/showchapter/1217678.html
你是我的小确幸,在线吃瓜,http://home.zongheng.com/show/userInfo/53762346.html,http://book.zongheng.com/book/1205484.html,连载中,都市娱乐,生活,22000,0,6440000,在线吃瓜记录我们曾经的青春,http://book.zongheng.com/showchapter/1205484.html
至暗维度,波杰克,http://home.zongheng.com/show/userInfo/53742891.html,http://book.zongheng.com/book/1202591.html,连载中,科幻游戏,"无限流,技术流,推理,惊悚",271000,400000,45330000,穿越无尽位面，推理隐藏的秘密。密室，诡计，怪物，疯子，和死亡。这场卑劣的棋局该如何继续下去？而在人类的集体潜意识的深处，一双双眼睛正在观察着一切。,http://book.zongheng.com/showchapter/1202591.html
这才不是重装机兵,蜡笔大辛,http://home.zongheng.com/show/userInfo/53343699.html,http://book.zongheng.com/book/1160954.html,连载中,科幻游戏,"末世,生化,进化",1057000,12780000,20000,超人工智能机“诺亚”将人类文明重创，机械怪物横行霸道，变异生物异军突起，这是一个大巨变的准末日世界。最初：我雷班纳就是天选之子！我要拯救世界！挨打后：对不起！我错了，我先拯救自己吧！最后:我就是天选之子！宁可站着死，绝不跪着生！（ps:无系统，不玄幻，战斗力不崩，主角不逆天，配角智商在线，慢热类）,http://book.zongheng.com/showchapter/1160954.html
执剑凌天,千浅空,http://home.zongheng.com/show/userInfo/53817704.html,http://book.zongheng.com/book/1212497.html,连载中,奇幻玄幻,"热血,江湖",27000,0,1370000,剑凌长空，虹照九霄。以我之剑，镇诸邪，斩妖魔。,http://book.zongheng.com/showchapter/1212497.html
乱世小镖师,愿驰千里足,http://home.zongheng.com/show/userInfo/25877738.html,http://book.zongheng.com/book/1159404.html,连载中,历史军事,"乱世,架空,权谋,江湖",918000,90600000,171000,贼寇林立狼烟起，金戈铁马救世安。莫问英雄何所欲，敢教乱世变桃源。,http://book.zongheng.com/showchapter/1159404.html
大唐之逍遥太子,椰子癞,http://home.zongheng.com/show/userInfo/53860921.html,http://book.zongheng.com/book/1216722.html,连载中,历史军事,"穿越,爽文,热血,搞笑",64000,230000,10250000,穿越大唐成为李承乾，本想苟住当个逍遥太子，结果开局就怼遍朝堂，脚踢突厥和亲使者。大丈夫有所为，有所不为，只是想苟，结果你们真把我当狗了？,http://book.zongheng.com/showchapter/1216722.html
最后的妖灵师,余生念青,http://home.zongheng.com/show/userInfo/53429068.html,http://book.zongheng.com/book/1175023.html,连载中,奇幻玄幻,"热血,爽文,异世",371000,16450000,62810000,在遍地都是元素修士的古元大陆，只有宁飞是一个没有任何元素灵根的异类。前期嘲笑他废物，看不起他的人，等他带着无数的高阶灵兽回归时，跪在地上的是谁，惶恐不安的又是谁，就算整个大陆只剩下他一个妖灵师，他也要让世人知道，谁才是真正的主宰！,http://book.zongheng.com/showchapter/1175023.html
